1752042663.089422225952148,37.374559799909598,126.632131599963685,31.559963542634222,-0.000003215985154,-0.000010032354564,-0.000036456312956,-0.000129363716435,-0.000403553688503,-0.001466463278264,0.004413705680557,0.007507483789632,-0.000041270403830,0.999962076873952,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1752042663.140132665634155,37.374559799676362,126.632131599804154,31.559853715364412,-0.000017346487608,-0.000035918018034,-0.000146284029644,-0.000427937799485,-0.000617366801716,-0.002865099113108,0.004424624511891,0.007488053763013,-0.000046582065124,0.999962174074041,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1752042663.190226078033447,37.374559799346777,126.632131599453032,31.559683971107138,-0.000048445789991,-0.000072497709092,-0.000316028837175,-0.000813714581293,-0.000843092340760,-0.003912031826897,0.004412326549664,0.007498615589715,-0.000041108846813,0.999962149508030,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1752042663.240358114242554,37.374559798920558,126.632131598937690,31.559452199925833,-0.000094092688567,-0.000119802082304,-0.000547799896415,-0.001007352426056,-0.001044099035842,-0.005334393284307,0.004409144895683,0.007501103359542,-0.000013953753586,0.999962145631009,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1752042663.290248632431030,37.374559799505782,126.632131599423445,31.559698343465787,-0.000051066870054,-0.000054849645405,-0.000301655946931,-0.001057955358133,-0.001177811248356,-0.006863957688235,0.004401144136969,0.007459251265449,0.000020054122194,0.999962493845982,-0.000000000004985,-0.000000000007237,-0.000000000031821,0.000000000002280,-0.000000000001795,0.000000000000051
1752042663.340503454208374,37.374559798980762,126.632131598704390,31.559318725309996,-0.000114756059384,-0.000113119534187,-0.000681274226402,-0.001476694535242,-0.001141165785933,-0.008243777889970,0.004388310929557,0.007389937299011,0.000013267840045,0.999963065006836,-0.000000000004985,-0.000000000007237,-0.000000000031821,0.000000000002280,-0.000000000001795,0.000000000000051
1752042663.390816450119019,37.374559798481769,126.632131597713325,31.558869426428480,-0.000202538592832,-0.000168501328427,-0.001130572175241,-0.002012763083377,-0.001060324832469,-0.009616337203817,0.004403482901212,0.007381201805949,0.000013841558536,0.999963062821147,-0.000000000004985,-0.000000000007237,-0.000000000031821,0.000000000002280,-0.000000000001795,0.000000000000051
1752042663.440851449966431,37.374559798005620,126.632131596471012,31.558352688452803,-0.000312574592856,-0.000221346337499,-0.001647310872149,-0.002385598078191,-0.001051996911636,-0.011038752172977,0.004431787389059,0.007420703524091,-0.000010287472083,0.999962645459276,-0.000000000004985,-0.000000000007237,-0.000000000031821,0.000000000002280,-0.000000000001795,0.000000000000051
1752042663.491060256958008,37.374559799983679,126.632131599481625,31.561075867956788,-0.000045913556276,-0.000001810651125,0.001075868397606,-0.001003194937885,-0.000124764354454,0.000861799053079,0.004475140400456,0.007435588786164,-0.000033254846950,0.999962341306869,-0.000000001547298,-0.000000001390719,-0.000000015043598,0.000000001467427,-0.000000002076291,0.000000000040689
1752042663.541166067123413,37.374559799869807,126.632131598904294,31.561089357888196,-0.000097050030726,-0.000014449795434,0.001089358237411,-0.001037944573931,-0.000379733797247,-0.000323344939252,0.004467411363604,0.007442648309303,-0.000003431910941,0.999962323895293,-0.000000001547298,-0.000000001390719,-0.000000015043598,0.000000001467427,-0.000000002076291,0.000000000040689
1752042663.591562509536743,37.374559799643855,126.632131598323895,31.561039251823860,-0.000148458304932,-0.000039527123251,0.001039252033125,-0.001002210315728,-0.000615468507372,-0.001665136861734,0.004437871897140,0.007458681632927,0.000010764582736,0.999962335913432,-0.000000001547298,-0.000000001390719,-0.000000015043598,0.000000001467427,-0.000000002076291,0.000000000040689
